Nome TFC;Entrada GC;Entrada QC;Saida GC;Saida QC;Delta GC;Delta QC;Metodo
./tfcs/edinelco/s2/S2-4b15g_4.tfc;23;263;23;247;0;16;antigo-novo-antigo
./tfcs/edinelco/s2/S2-4b15g_4_inv.tfc;23;263;24;236;-1;27;antigo-novo
./tfcs/edinelco/s2/S2-4b15g_4_inv.tfc;23;263;22;226;1;37;novo-antigo
./tfcs/edinelco/s2/S2-4b15g_4_inv.tfc;23;263;24;236;-1;27;novo-antigo-novo
./tfcs/edinelco/s2/S2-4b15g_4_inv.tfc;23;263;22;226;1;37;antigo-novo-antigo
./tfcs/edinelco/s2/S2-4b15g_5.tfc;18;181;17;173;1;8;antigo-novo
./tfcs/edinelco/s2/S2-4b15g_5.tfc;18;181;17;173;1;8;novo-antigo
./tfcs/edinelco/s2/S2-4b15g_5.tfc;18;181;17;173;1;8;novo-antigo-novo
./tfcs/edinelco/s2/S2-4b15g_5.tfc;18;181;17;173;1;8;antigo-novo-antigo
./tfcs/edinelco/s2/S2-4b15g_5_inv.tfc;18;181;17;173;1;8;antigo-novo
./tfcs/edinelco/s2/S2-4b15g_5_inv.tfc;18;181;17;173;1;8;novo-antigo
./tfcs/edinelco/s2/S2-4b15g_5_inv.tfc;18;181;17;173;1;8;novo-antigo-novo
./tfcs/edinelco/s2/S2-4b15g_5_inv.tfc;18;181;17;173;1;8;antigo-novo-antigo
./tfcs/edinelco/s2/S2-CGWZ.tfc;6;31;6;31;0;0;antigo-novo
./tfcs/edinelco/s2/S2-CGWZ.tfc;6;31;6;30;0;1;novo-antigo
./tfcs/edinelco/s2/S2-CGWZ.tfc;6;31;6;30;0;1;novo-antigo-novo
./tfcs/edinelco/s2/S2-CGWZ.tfc;6;31;6;30;0;1;antigo-novo-antigo
./tfcs/edinelco/s2/S2-CGWZ_inv.tfc;7;38;6;30;1;8;antigo-novo
./tfcs/edinelco/s2/S2-CGWZ_inv.tfc;7;38;6;30;1;8;novo-antigo
./tfcs/edinelco/s2/S2-CGWZ_inv.tfc;7;38;6;30;1;8;novo-antigo-novo
./tfcs/edinelco/s2/S2-CGWZ_inv.tfc;7;38;6;30;1;8;antigo-novo-antigo
./tfcs/edinelco/s2/S2-DKMFR.tfc;8;28;8;29;0;-1;antigo-novo
./tfcs/edinelco/s2/S2-DKMFR.tfc;8;28;8;28;0;0;novo-antigo
./tfcs/edinelco/s2/S2-DKMFR.tfc;8;28;8;29;0;-1;novo-antigo-novo
./tfcs/edinelco/s2/S2-DKMFR.tfc;8;28;8;29;0;-1;antigo-novo-antigo
./tfcs/edinelco/s2/S2-DKMFR_inv.tfc;8;31;8;31;0;0;antigo-novo
./tfcs/edinelco/s2/S2-DKMFR_inv.tfc;8;31;8;32;0;-1;novo-antigo
./tfcs/edinelco/s2/S2-DKMFR_inv.tfc;8;31;8;31;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-DKMFR_inv.tfc;8;31;8;31;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ED19.tfc;5;14;5;17;0;-3;antigo-novo
./tfcs/edinelco/s2/S2-ED19.tfc;5;14;5;15;0;-1;novo-antigo
./tfcs/edinelco/s2/S2-ED19.tfc;5;14;5;17;0;-3;novo-antigo-novo
./tfcs/edinelco/s2/S2-ED19.tfc;5;14;5;17;0;-3;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ED19_inv.tfc;7;27;7;26;0;1;antigo-novo
./tfcs/edinelco/s2/S2-ED19_inv.tfc;7;27;7;25;0;2;novo-antigo
./tfcs/edinelco/s2/S2-ED19_inv.tfc;7;27;7;26;0;1;novo-antigo-novo
./tfcs/edinelco/s2/S2-ED19_inv.tfc;7;27;6;25;1;2;antigo-novo-antigo
./tfcs/edinelco/s2/S2-ED19_inv_inv.tfc;5;14;5;17;0;-3;antigo-novo
./tfcs/edinelco/s2/S2-ED19_inv_inv.tfc;5;14;5;15;0;-1;novo-antigo
./tfcs/edinelco/s2/S2-ED19_inv_inv.tfc;5;14;5;17;0;-3;novo-antigo-novo
./tfcs/edinelco/s2/S2-ED19_inv_inv.tfc;5;14;5;17;0;-3;antigo-novo-antigo
./tfcs/edinelco/s2/S2-Gupta0.tfc;3;10;3;9;0;1;antigo-novo
./tfcs/edinelco/s2/S2-Gupta0.tfc;3;10;3;10;0;0;novo-antigo
./tfcs/edinelco/s2/S2-Gupta0.tfc;3;10;3;10;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-Gupta0.tfc;3;10;3;10;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-Gupta0_inv.tfc;3;7;3;7;0;0;antigo-novo
./tfcs/edinelco/s2/S2-Gupta0_inv.tfc;3;7;3;7;0;0;novo-antigo
./tfcs/edinelco/s2/S2-Gupta0_inv.tfc;3;7;3;7;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-Gupta0_inv.tfc;3;7;3;7;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-Gupta1.tfc;3;11;3;11;0;0;antigo-novo
./tfcs/edinelco/s2/S2-Gupta1.tfc;3;11;3;11;0;0;novo-antigo
./tfcs/edinelco/s2/S2-Gupta1.tfc;3;11;3;11;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-Gupta1.tfc;3;11;3;11;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-Gupta1_inv.tfc;3;11;3;11;0;0;antigo-novo
./tfcs/edinelco/s2/S2-Gupta1_inv.tfc;3;11;3;11;0;0;novo-antigo
./tfcs/edinelco/s2/S2-Gupta1_inv.tfc;3;11;3;11;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-Gupta1_inv.tfc;3;11;3;11;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD03.tfc;6;24;5;23;1;1;antigo-novo
./tfcs/edinelco/s2/S2-MMD03.tfc;6;24;5;23;1;1;novo-antigo
./tfcs/edinelco/s2/S2-MMD03.tfc;6;24;5;23;1;1;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD03.tfc;6;24;5;23;1;1;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD03_inv.tfc;5;24;5;24;0;0;antigo-novo
./tfcs/edinelco/s2/S2-MMD03_inv.tfc;5;24;5;24;0;0;novo-antigo
./tfcs/edinelco/s2/S2-MMD03_inv.tfc;5;24;5;24;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD03_inv.tfc;5;24;5;24;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD04.tfc;3;7;3;7;0;0;antigo-novo
./tfcs/edinelco/s2/S2-MMD04.tfc;3;7;3;7;0;0;novo-antigo
./tfcs/edinelco/s2/S2-MMD04.tfc;3;7;3;7;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD04.tfc;3;7;3;7;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD04_inv.tfc;5;17;5;17;0;0;antigo-novo
./tfcs/edinelco/s2/S2-MMD04_inv.tfc;5;17;5;17;0;0;novo-antigo
./tfcs/edinelco/s2/S2-MMD04_inv.tfc;5;17;5;17;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD04_inv.tfc;5;17;5;17;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD05.tfc;3;10;3;9;0;1;antigo-novo
./tfcs/edinelco/s2/S2-MMD05.tfc;3;10;3;10;0;0;novo-antigo
./tfcs/edinelco/s2/S2-MMD05.tfc;3;10;3;10;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD05.tfc;3;10;3;10;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD05_inv.tfc;3;7;3;7;0;0;antigo-novo
./tfcs/edinelco/s2/S2-MMD05_inv.tfc;3;7;3;7;0;0;novo-antigo
./tfcs/edinelco/s2/S2-MMD05_inv.tfc;3;7;3;7;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD05_inv.tfc;3;7;3;7;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD07.tfc;4;16;4;17;0;-1;antigo-novo
./tfcs/edinelco/s2/S2-MMD07.tfc;4;16;4;17;0;-1;novo-antigo
./tfcs/edinelco/s2/S2-MMD07.tfc;4;16;4;17;0;-1;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD07.tfc;4;16;4;17;0;-1;antigo-novo-antigo
./tfcs/edinelco/s2/S2-MMD07_inv.tfc;4;16;4;17;0;-1;antigo-novo
./tfcs/edinelco/s2/S2-MMD07_inv.tfc;4;16;4;17;0;-1;novo-antigo
./tfcs/edinelco/s2/S2-MMD07_inv.tfc;4;16;4;17;0;-1;novo-antigo-novo
./tfcs/edinelco/s2/S2-MMD07_inv.tfc;4;16;4;17;0;-1;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RCFK.tfc;8;32;9;29;-1;3;antigo-novo
./tfcs/edinelco/s2/S2-RCFK.tfc;8;32;8;24;0;8;novo-antigo
./tfcs/edinelco/s2/S2-RCFK.tfc;8;32;8;24;0;8;novo-antigo-novo
./tfcs/edinelco/s2/S2-RCFK.tfc;8;32;7;23;1;9;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RCFK_inv.tfc;8;31;8;31;0;0;antigo-novo
./tfcs/edinelco/s2/S2-RCFK_inv.tfc;8;31;8;31;0;0;novo-antigo
./tfcs/edinelco/s2/S2-RCFK_inv.tfc;8;31;8;31;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-RCFK_inv.tfc;8;31;6;21;2;10;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK1.tfc;5;13;5;17;0;-4;antigo-novo
./tfcs/edinelco/s2/S2-RFMK1.tfc;5;13;5;15;0;-2;novo-antigo
./tfcs/edinelco/s2/S2-RFMK1.tfc;5;13;5;17;0;-4;novo-antigo-novo
./tfcs/edinelco/s2/S2-RFMK1.tfc;5;13;5;17;0;-4;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK1_inv.tfc;7;27;7;29;0;-2;antigo-novo
./tfcs/edinelco/s2/S2-RFMK1_inv.tfc;7;27;7;27;0;0;novo-antigo
./tfcs/edinelco/s2/S2-RFMK1_inv.tfc;7;27;7;26;0;1;novo-antigo-novo
./tfcs/edinelco/s2/S2-RFMK1_inv.tfc;7;27;7;27;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK1_inv_inv.tfc;5;13;5;17;0;-4;antigo-novo
./tfcs/edinelco/s2/S2-RFMK1_inv_inv.tfc;5;13;5;15;0;-2;novo-antigo
./tfcs/edinelco/s2/S2-RFMK1_inv_inv.tfc;5;13;5;17;0;-4;novo-antigo-novo
./tfcs/edinelco/s2/S2-RFMK1_inv_inv.tfc;5;13;5;17;0;-4;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK2.tfc;4;11;4;9;0;2;antigo-novo
./tfcs/edinelco/s2/S2-RFMK2.tfc;4;11;4;10;0;1;novo-antigo
./tfcs/edinelco/s2/S2-RFMK2.tfc;4;11;4;11;0;0;novo-antigo-novo
./tfcs/edinelco/s2/S2-RFMK2.tfc;4;11;4;11;0;0;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK2_inv.tfc;4;8;4;12;0;-4;antigo-novo
./tfcs/edinelco/s2/S2-RFMK2_inv.tfc;4;8;4;8;0;0;novo-antigo
./tfcs/edinelco/s2/S2-RFMK2_inv.tfc;4;8;4;10;0;-2;novo-antigo-novo
./tfcs/edinelco/s2/S2-RFMK2_inv.tfc;4;8;4;10;0;-2;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK3.tfc;4;8;4;12;0;-4;antigo-novo
./tfcs/edinelco/s2/S2-RFMK3.tfc;4;8;4;8;0;0;novo-antigo
./tfcs/edinelco/s2/S2-RFMK3.tfc;4;8;4;10;0;-2;novo-antigo-novo
./tfcs/edinelco/s2/S2-RFMK3.tfc;4;8;4;10;0;-2;antigo-novo-antigo
./tfcs/edinelco/s2/S2-RFMK3_inv.tfc;4;11;4;9;0;2;antigo-novo
./tfcs/edinelco/s2/S2-RFMK3_inv.tfc;4;11;4;10;0;1;novo-antigo
./tfcs/edinelco/s2/S2-RFMK3_inv.tfc;4;11;4;11;0;0;novo-antigo-novo
