Nome TFC,Entrada GC,Entrada QC,Saida GC,Saida QC,Delta GC,Delta QC,Metodo
./tfcs/edinelco/s1/S1-4b15g_5.tfc,25,284,23,258,2,26,antigo
./tfcs/edinelco/s1/S1-4b15g_5.tfc,25,284,23,258,2,26,novo
./tfcs/edinelco/s1/S1-4b15g_5.tfc,25,284,23,258,2,26,antigo-novo
./tfcs/edinelco/s1/S1-4b15g_5.tfc,25,284,23,258,2,26,novo-antigo
./tfcs/edinelco/s1/S1-4b15g_5_inv.tfc,25,286,22,236,3,50,antigo
./tfcs/edinelco/s1/S1-4b15g_5_inv.tfc,25,286,23,257,2,29,novo
./tfcs/edinelco/s1/S1-4b15g_5_inv.tfc,25,286,22,236,3,50,antigo-novo
./tfcs/edinelco/s1/S1-4b15g_5_inv.tfc,25,286,22,236,3,50,novo-antigo
./tfcs/edinelco/s1/S1-CGWZ.tfc,7,35,6,26,1,9,antigo
./tfcs/edinelco/s1/S1-CGWZ.tfc,7,35,6,26,1,9,novo
./tfcs/edinelco/s1/S1-CGWZ.tfc,7,35,6,26,1,9,antigo-novo
./tfcs/edinelco/s1/S1-CGWZ.tfc,7,35,6,26,1,9,novo-antigo
./tfcs/edinelco/s1/S1-CGWZ_inv.tfc,7,33,6,31,1,2,antigo
./tfcs/edinelco/s1/S1-CGWZ_inv.tfc,7,33,7,33,0,0,novo
./tfcs/edinelco/s1/S1-CGWZ_inv.tfc,7,33,6,31,1,2,antigo-novo
./tfcs/edinelco/s1/S1-CGWZ_inv.tfc,7,33,7,33,0,0,novo-antigo
./tfcs/edinelco/s1/S1-DKMFR.tfc,8,30,8,30,0,0,antigo
./tfcs/edinelco/s1/S1-DKMFR.tfc,8,30,8,30,0,0,novo
./tfcs/edinelco/s1/S1-DKMFR.tfc,8,30,8,31,0,-1,antigo-novo
./tfcs/edinelco/s1/S1-DKMFR.tfc,8,30,8,30,0,0,novo-antigo
./tfcs/edinelco/s1/S1-DKMFR_inv.tfc,8,31,8,31,0,0,antigo
./tfcs/edinelco/s1/S1-DKMFR_inv.tfc,8,31,8,31,0,0,novo
./tfcs/edinelco/s1/S1-DKMFR_inv.tfc,8,31,8,30,0,1,antigo-novo
./tfcs/edinelco/s1/S1-DKMFR_inv.tfc,8,31,8,31,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ED19.tfc,7,25,7,25,0,0,antigo
./tfcs/edinelco/s1/S1-ED19.tfc,7,25,7,25,0,0,novo
./tfcs/edinelco/s1/S1-ED19.tfc,7,25,7,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ED19.tfc,7,25,7,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ED19_inv.tfc,5,14,5,14,0,0,antigo
./tfcs/edinelco/s1/S1-ED19_inv.tfc,5,14,5,14,0,0,novo
./tfcs/edinelco/s1/S1-ED19_inv.tfc,5,14,5,14,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ED19_inv.tfc,5,14,5,14,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ED19_inv_inv.tfc,7,25,7,25,0,0,antigo
./tfcs/edinelco/s1/S1-ED19_inv_inv.tfc,7,25,7,25,0,0,novo
./tfcs/edinelco/s1/S1-ED19_inv_inv.tfc,7,25,7,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ED19_inv_inv.tfc,7,25,7,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-Gupta0.tfc,3,10,3,9,0,1,antigo
./tfcs/edinelco/s1/S1-Gupta0.tfc,3,10,3,10,0,0,novo
./tfcs/edinelco/s1/S1-Gupta0.tfc,3,10,3,9,0,1,antigo-novo
./tfcs/edinelco/s1/S1-Gupta0.tfc,3,10,3,10,0,0,novo-antigo
./tfcs/edinelco/s1/S1-Gupta0_inv.tfc,3,7,3,7,0,0,antigo
./tfcs/edinelco/s1/S1-Gupta0_inv.tfc,3,7,3,7,0,0,novo
./tfcs/edinelco/s1/S1-Gupta0_inv.tfc,3,7,3,7,0,0,antigo-novo
./tfcs/edinelco/s1/S1-Gupta0_inv.tfc,3,7,3,7,0,0,novo-antigo
./tfcs/edinelco/s1/S1-Gupta1.tfc,3,11,3,11,0,0,antigo
./tfcs/edinelco/s1/S1-Gupta1.tfc,3,11,3,11,0,0,novo
