Nome TFC,Entrada GC,Entrada QC,Saida GC,Saida QC,Delta GC,Delta QC,Metodo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_15_51.tfc,15,51,15,51,0,0,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_15_51.tfc,15,51,15,51,0,0,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_15_51.tfc,15,51,15,51,0,0,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d1.tfc,12,60,11,59,1,1,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d1.tfc,12,60,11,59,1,1,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d1.tfc,12,60,11,59,1,1,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d1.tfc,12,60,11,59,1,1,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d2.tfc,11,55,10,54,1,1,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d2.tfc,11,55,10,54,1,1,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d2.tfc,11,55,10,54,1,1,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime4_inc_d2.tfc,11,55,10,54,1,1,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc-28-96.tfc,28,100,26,98,2,2,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc-28-96.tfc,28,100,28,100,0,0,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc-28-96.tfc,28,100,27,119,1,-19,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc-28-96.tfc,28,100,26,98,2,2,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_25_103.tfc,25,109,23,107,2,2,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_25_103.tfc,25,109,26,130,-1,-21,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_25_103.tfc,25,109,23,107,2,2,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_25_103.tfc,25,109,23,107,2,2,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_29_91.tfc,29,97,26,94,3,3,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_29_91.tfc,29,97,29,97,0,0,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_29_91.tfc,29,97,26,94,3,3,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime5_inc_29_91.tfc,29,97,26,94,3,3,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc-57-485.tfc,61,489,50,466,11,23,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc-57-485.tfc,61,489,59,499,2,-10,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc-57-485.tfc,61,489,53,569,8,-80,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc-57-485.tfc,61,489,50,482,11,7,novo-antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc_55_667.tfc,55,671,52,662,3,9,antigo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc_55_667.tfc,55,671,60,920,-5,-249,novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc_55_667.tfc,55,671,59,877,-4,-206,antigo-novo
./tfcs/revlib/n_01-09/portas_0-1000/nth_prime6_inc_55_667.tfc,55,671,55,765,0,-94,novo-antigo
